"Location","Price","m2","p/m2","Date","Text","hl"
"Gdańsk, Śródmieście",948000,42.3,22411.347517730497," 26 kwietnia 2025","Pod Inwestycje | Śródmieście | + 25 M2","https://www.otodom.pl/pl/oferta/pod-inwestycje-srodmiescie-25-m2-ID4q0Tl.html"
"Gdańsk, Śródmieście",789000,35.0,22542.85714285714," 28 kwietnia 2025","Elegancki apartament z ogrodem | centrum | garaż","https://www.otodom.pl/pl/oferta/elegancki-apartament-z-ogrodem-centrum-garaz-ID4v9Ot.html"
"Gdańsk, Wrzeszcz",780000,34.16,22833.723653395788," 12 kwietnia 2025","wysoki standard| zajezdnia wrzeszcz | blisko morza","https://www.otodom.pl/pl/oferta/wysoki-standard-zajezdnia-wrzeszcz-blisko-morza-ID4wdDO.html"
"Gdańsk",1252630,54.7,22900.0," 16 kwietnia 2025","Luksusowy Apartament w Prestiżowej Inwestycji","https://www.otodom.pl/pl/oferta/luksusowy-apartament-w-prestizowej-inwestycji-ID4wNYS.html"
"Gdańsk, Śródmieście",990000,42.33,23387.668320340184," 11 kwietnia 2025","Apartament Granaria I","https://www.otodom.pl/pl/oferta/apartament-granaria-i-ID4wFcr.html"
"Gdańsk, Przymorze Wielkie",1400000,59.43,23557.126030624266," 12 kwietnia 2025","Apartament Eurostyl Spektrum przy parku Reagana i plaży","https://www.olx.pl/d/oferta/apartament-eurostyl-spektrum-przy-parku-reagana-i-plazy-CID3-ID15oeim.html"
"Gdańsk, Siedlce",2490000,104.66,23791.32428817122," 26 kwietnia 2025","Wysoki standard | Młyny Gdańskie | 4 pokoje","https://www.otodom.pl/pl/oferta/wysoki-standard-mlyny-gdanskie-4-pokoje-ID4v1WQ.html"
"Gdańsk, Oliwa",1400000,58.8,23809.52380952381," 11 kwietnia 2025","Urokliwy apartament z ogródkiem osiedle Oliwa Park","https://www.otodom.pl/pl/oferta/urokliwy-apartament-z-ogrodkiem-osiedle-oliwa-park-ID4wWJJ.html"
"Gdańsk, Zaspa Rozstaje",860000,36.0,23888.88888888889," 09 kwietnia 2025","2 pokojowe mieszkanie na Zaspie Jana Pawła FAKTURA VAT Inwestycja","https://www.olx.pl/d/oferta/2-pokojowe-mieszkanie-na-zaspie-jana-pawla-faktura-vat-inwestycja-CID3-ID14Kc83.html"
"Gdańsk, Śródmieście",785000,32.0,24531.25," 12 kwietnia 2025","Luksusowa kawalerka w centrum Gdańska","https://www.otodom.pl/pl/oferta/luksusowa-kawalerka-w-centrum-gdanska-ID4u6HD.html"
"Gdańsk",2480000,101.0,24554.455445544554," 15 kwietnia 2025","Przestronny loft blisko morza | 5 pokoi","https://www.otodom.pl/pl/oferta/przestronny-loft-blisko-morza-5-pokoi-ID4wXzL.html"
"Gdańsk, Wrzeszcz",1495000,60.0,24916.666666666668," 20 marca 2025","Apartament Browar Gdański, taras 60 m2","https://www.otodom.pl/pl/oferta/apartament-browar-gdanski-taras-60-m2-ID4qTyQ.html"
"Gdańsk, Śródmieście",1272000,50.0,25440.0," 16 marca 2025","Prestiżowy apartament w Brabanku - Serce Gdańska","https://www.otodom.pl/pl/oferta/prestizowy-apartament-w-brabanku-serce-gdanska-ID4uqrk.html"
"Gdańsk",2160000,83.8,25775.656324582338," 17 marca 2025","Wyjątkowe mieszkanie na sprzedaż","https://www.otodom.pl/pl/oferta/wyjatkowe-mieszkanie-na-sprzedaz-ID4wsyA.html"
"Gdańsk",1000000,38.52,25960.539979231566," 03 kwietnia 2025","Posiadamy na sprzedaż prawie zupełnie nowy i komf","https://www.otodom.pl/pl/oferta/posiadamy-na-sprzedaz-prawie-zupelnie-nowy-i-komf-ID4wJNk.html"
"Gdańsk, Śródmieście",1795000,68.43,26231.185152710797," 09 marca 2025","Wyjątkowy Apartament w prestiżowej lokalizacji","https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-w-prestizowej-lokalizacji-ID4wjQu.html"
"Gdańsk, Śródmieście",995000,37.5,26533.333333333332," 26 kwietnia 2025","Garden Gates | 2 Pokoje | Inwestycyjnie","https://www.otodom.pl/pl/oferta/garden-gates-2-pokoje-inwestycyjnie-ID4sQ1u.html"
"Gdańsk",999000,37.5,26640.0," 14 kwietnia 2025","*WYKOŃCZONE| WYSOKI standard | Morze 800 m| PCC0%*","https://www.otodom.pl/pl/oferta/wykonczone-wysoki-standard-morze-800-m-pcc0-ID4wVHC.html"
"Gdańsk",1050000,39.4,26649.746192893403," 05 kwietnia 2025","Bliskość Morza | Nowa Inwestycja | Wykończone","https://www.otodom.pl/pl/oferta/bliskosc-morza-nowa-inwestycja-wykonczone-ID4wM3d.html"
"Gdańsk",2190000,81.5,26871.16564417178," 30 kwietnia 2025","Wyjątkowy apartament z pięknym widokiem na morze","https://www.otodom.pl/pl/oferta/wyjatkowy-apartament-z-pieknym-widokiem-na-morze-ID4vbdg.html"
"Gdańsk",1755000,63.93,27451.900516189584," 24 marca 2025","Wykończony nadmorski Apartament, WIDOK NA MORZE","https://www.otodom.pl/pl/oferta/wykonczony-nadmorski-apartament-widok-na-morze-ID4wzJG.html"
"Gdańsk, Brzeźno",1950000,69.09,28224.05557967868," 05 kwietnia 2025","Blisko Morza | Wysoki Standard | Nadmorski Dwór","https://www.otodom.pl/pl/oferta/blisko-morza-wysoki-standard-nadmorski-dwor-ID4sZac.html"
"Gdańsk, Brzeźno",1596000,56.0,28500.0," 03 marca 2025","Mieszkanie w stanie deweloperskim blisko do morza","https://www.otodom.pl/pl/oferta/mieszkanie-w-stanie-deweloperskim-blisko-do-morza-ID4wecq.html"
"Gdańsk, Brzeźno",1380000,48.0,28750.0," 15 kwietnia 2025","Nadmorski Dwór - 2 pok. apartament blisko plaży","https://www.otodom.pl/pl/oferta/nadmorski-dwor-2-pok-apartament-blisko-plazy-ID4wYVe.html"
"Gdańsk, Śródmieście",940000,32.0,29375.0," 28 kwietnia 2025","Doki-Living, 2-pokoje z miejscem postojowym, nowe i wyposażone!","https://www.otodom.pl/pl/oferta/doki-living-2-pokoje-z-miejscem-postojowym-nowe-i-wyposazone-ID4v9vT.html"
"Gdańsk, Wrzeszcz",2040000,68.33,29855.114883652863," 22 kwietnia 2025","Elegancki APARTAMENT w starym Wrzeszczu","https://www.otodom.pl/pl/oferta/elegancki-apartament-w-starym-wrzeszczu-ID4v10F.html"
"Gdańsk, Brzeźno",1320000,44.0,30000.0," 18 kwietnia 2025","Nadmorski dwór ogródek z widokiem na las","https://www.otodom.pl/pl/oferta/nadmorski-dwor-ogrodek-z-widokiem-na-las-ID4v1SL.html"
"Gdańsk, Śródmieście",2400000,78.46,30588.835075197556," 26 kwietnia 2025","Wysoki Standard | Piękny Widok | Blisko Starówki","https://www.otodom.pl/pl/oferta/wysoki-standard-piekny-widok-blisko-starowki-ID4sM5D.html"
"Gdańsk, Brzeźno",1720000,55.71,30874.169807933944," 26 kwietnia 2025","Nadmorski Park | Blisko morza | Spokojna okolica","https://www.otodom.pl/pl/oferta/nadmorski-park-blisko-morza-spokojna-okolica-ID4shc7.html"
"Gdańsk, Brzeźno",2380000,75.76,31414.994720168954," 14 kwietnia 2025","Rezydencja Merwede – Pierwsza linia brzegowa","https://www.otodom.pl/pl/oferta/rezydencja-merwede-pierwsza-linia-brzegowa-ID4pT3c.html"
"Gdańsk, Brzeźno",1590000,50.0,31800.0," 16 kwietnia 2025","Luksusowy apartament w Nadmorskim Dworze","https://www.otodom.pl/pl/oferta/luksusowy-apartament-w-nadmorskim-dworze-ID4wNZ3.html"
"Gdańsk",1495000,44.93,33273.98174938794," 02 marca 2025","Luksusowy Apartament, sauna, fitness, blisko morze","https://www.otodom.pl/pl/oferta/luksusowy-apartament-sauna-fitness-blisko-morze-ID4wcQD.html"
"Gdańsk, Wrzeszcz",4800000,143.5,33449.47735191638," 26 kwietnia 2025","Ekskluzywny Penthouse | Garnizon | Duży taras","https://www.otodom.pl/pl/oferta/ekskluzywny-penthouse-garnizon-duzy-taras-ID4qPV0.html"
"Gdańsk, Brzeźno",2350000,69.16,33979.178716020826," 05 kwietnia 2025","Wysoki standard | Osiedle Nadmorski Park","https://www.otodom.pl/pl/oferta/wysoki-standard-osiedle-nadmorski-park-ID4sN2X.html"
"Gdańsk, Śródmieście",2400000,70.0,34285.71428571428," 28 kwietnia 2025","*Rrawdziwe Zdjęcia*  Zupełnie nowy apartament !","https://www.otodom.pl/pl/oferta/rrawdziwe-zdjecia-zupelnie-nowy-apartament-ID4v746.html"
"Gdańsk, Śródmieście",3456950,98.77,35000.0," 10 kwietnia 2025","Apartament 3 Pokojowy W Deo Plazie /Piękny Widok","https://www.otodom.pl/pl/oferta/apartament-3-pokojowy-w-deo-plazie-piekny-widok-ID46Dhv.html"
"Gdańsk, Brzeźno",1850000,49.2,37601.62601626016," 27 kwietnia 2025","Luksusowy apartament nad morzem","https://www.otodom.pl/pl/oferta/luksusowy-apartament-nad-morzem-ID4v8je.html"
"Gdańsk, Śródmieście",4274300,100.0,42743.0," 17 kwietnia 2025","Apartament W Nadmotławiu","https://www.otodom.pl/pl/oferta/apartament-w-nadmotlawiu-ID4oH4d.html"
